SCHOOL_CODE,Pass Percentage,Observation,,,,,,,Mean,77.53852777
JJ0234,100.00,Reward,,,,,,,,
JJ0235,100.00,Reward,,,,,,,,
JJ0236,100.00,Reward,,,,,,,,
JJ0239,100.00,Reward,,,,,,,,
JJ0240,50.00,Reward,,,,,,,,
JJ0242,100.00,Reward,,,,,,,,
JJ0243,100.00,Reward,,,,,,,,
JJ0244,100.00,Reward,,,,,,,,
JJ0246,100.00,Reward,,,,,,,,
JJ0247,100.00,Reward,,,,,,,,
JJ0248,33.33,Reward,,,,,,,,
JJ0250,100.00,Reward,,,,,,,,
JJ0251,0.00,Normal,,,,,,,,
JJ0255,100.00,Reward,,,,,,,,
JJ0258,66.67,Reward,,,,,,,,
JJ0259,0.00,Normal,,,,,,,,
JJ0260,0.00,Normal,,,,,,,,
JJ0263,100.00,Reward,,,,,,,,
JJ0264,100.00,Reward,,,,,,,,
JJ0266,100.00,Reward,,,,,,,,
JJ0267,100.00,Reward,,,,,,,,
JJ0268,100.00,Reward,,,,,,,,
JJ0269,100.00,Reward,,,,,,,,
JJ0270,0.00,Normal,,,,,,,,
JJ0271,50.00,Reward,,,,,,,,
JJ0273,100.00,Reward,,,,,,,,
JJ0274,100.00,Reward,,,,,,,,
JJ0275,100.00,Reward,,,,,,,,
JJ0277,100.00,Reward,,,,,,,,
JJ0281,100.00,Reward,,,,,,,,
JJ0282,100.00,Reward,,,,,,,,
JJ0284,0.00,Normal,,,,,,,,
JJ0288,100.00,Reward,,,,,,,,
JJ0290,100.00,Reward,,,,,,,,
JJ0292,100.00,Reward,,,,,,,,
JJ0293,100.00,Reward,,,,,,,,
JJ0295,0.00,Normal,,,,,,,,
JJ0296,100.00,Reward,,,,,,,,
JJ0298,100.00,Reward,,,,,,,,
JJ0299,100.00,Reward,,,,,,,,
JJ0300,100.00,Reward,,,,,,,,
JJ0303,100.00,Reward,,,,,,,,
JJ0305,100.00,Reward,,,,,,,,
JJ0306,100.00,Reward,,,,,,,,
JJ0308,0.00,Normal,,,,,,,,
JJ0309,100.00,Reward,,,,,,,,
JJ0310,0.00,Normal,,,,,,,,
JJ0311,100.00,Reward,,,,,,,,
JJ0312,0.00,Normal,,,,,,,,
JJ0317,0.00,Normal,,,,,,,,
JJ0318,100.00,Reward,,,,,,,,
KK0001,52.17,Reward,,,,,,,,
KK0002,71.43,Reward,,,,,,,,
KK0003,83.33,Reward,,,,,,,,
KK0004,90.00,Reward,,,,,,,,
KK0005,66.67,Reward,,,,,,,,
KK0006,80.00,Reward,,,,,,,,
KK0007,100.00,Reward,,,,,,,,
KK0008,85.71,Reward,,,,,,,,
KK0009,33.33,Reward,,,,,,,,
KK0010,100.00,Reward,,,,,,,,
KK0011,82.35,Reward,,,,,,,,
KK0012,100.00,Reward,,,,,,,,
KK0013,0.00,Normal,,,,,,,,
KK0014,100.00,Reward,,,,,,,,
KK0015,100.00,Reward,,,,,,,,
KK0016,47.62,Reward,,,,,,,,
KK0017,100.00,Reward,,,,,,,,
KK0018,100.00,Reward,,,,,,,,
KK0019,66.67,Reward,,,,,,,,
KK0020,85.71,Reward,,,,,,,,
KK0021,33.33,Reward,,,,,,,,
KK0022,50.00,Reward,,,,,,,,
KK0023,100.00,Reward,,,,,,,,
KK0024,70.00,Reward,,,,,,,,
KK0025,60.00,Reward,,,,,,,,
KK0026,66.67,Reward,,,,,,,,
KK0027,100.00,Reward,,,,,,,,
KK0028,60.00,Reward,,,,,,,,
KK0029,78.57,Reward,,,,,,,,
KK0030,100.00,Reward,,,,,,,,
KK0032,66.67,Reward,,,,,,,,
KK0034,42.86,Reward,,,,,,,,
KK0035,100.00,Reward,,,,,,,,
KK0036,78.57,Reward,,,,,,,,
KK0037,88.89,Reward,,,,,,,,
KK0038,75.00,Reward,,,,,,,,
KK0039,100.00,Reward,,,,,,,,
KK0040,100.00,Reward,,,,,,,,
KK0041,0.00,Normal,,,,,,,,
KK0042,100.00,Reward,,,,,,,,
KK0044,100.00,Reward,,,,,,,,
KK0045,85.71,Reward,,,,,,,,
KK0046,100.00,Reward,,,,,,,,
KK0047,90.00,Reward,,,,,,,,
KK0048,50.00,Reward,,,,,,,,
KK0049,60.00,Reward,,,,,,,,
KK0050,50.00,Reward,,,,,,,,
KK0051,100.00,Reward,,,,,,,,
KK0052,42.86,Reward,,,,,,,,
KK0054,60.00,Reward,,,,,,,,
KK0055,100.00,Reward,,,,,,,,
KK0056,100.00,Reward,,,,,,,,
KK0057,100.00,Reward,,,,,,,,
KK0058,75.00,Reward,,,,,,,,
KK0060,90.00,Reward,,,,,,,,
KK0061,100.00,Reward,,,,,,,,
KK0062,100.00,Reward,,,,,,,,
KK0063,90.91,Reward,,,,,,,,
KK0064,100.00,Reward,,,,,,,,
KK0065,100.00,Reward,,,,,,,,
KK0066,100.00,Reward,,,,,,,,
KK0067,100.00,Reward,,,,,,,,
KK0068,66.67,Reward,,,,,,,,
KK0069,50.00,Reward,,,,,,,,
KK0071,80.00,Reward,,,,,,,,
KK0072,33.33,Reward,,,,,,,,
KK0073,50.00,Reward,,,,,,,,
KK0074,100.00,Reward,,,,,,,,
KK0075,100.00,Reward,,,,,,,,
KK0076,100.00,Reward,,,,,,,,
KK0077,0.00,Normal,,,,,,,,
KK0078,60.00,Reward,,,,,,,,
KK0079,100.00,Reward,,,,,,,,
KK0080,50.00,Reward,,,,,,,,
KK0081,33.33,Reward,,,,,,,,
KK0082,42.86,Reward,,,,,,,,
KK0083,20.00,Reward,,,,,,,,
KK0085,100.00,Reward,,,,,,,,
KK0086,100.00,Reward,,,,,,,,
KK0087,50.00,Reward,,,,,,,,
KK0088,100.00,Reward,,,,,,,,
KK0089,100.00,Reward,,,,,,,,
KK0090,80.00,Reward,,,,,,,,
KK0091,100.00,Reward,,,,,,,,
KK0092,0.00,Normal,,,,,,,,
KK0093,100.00,Reward,,,,,,,,
KK0095,66.67,Reward,,,,,,,,
KK0096,75.00,Reward,,,,,,,,
KK0097,100.00,Reward,,,,,,,,
KK0098,50.00,Reward,,,,,,,,
KK0099,100.00,Reward,,,,,,,,
KK0100,100.00,Reward,,,,,,,,
KK0101,100.00,Reward,,,,,,,,
KK0102,100.00,Reward,,,,,,,,
KK0103,100.00,Reward,,,,,,,,
KK0104,100.00,Reward,,,,,,,,
KK0105,60.00,Reward,,,,,,,,
KK0106,100.00,Reward,,,,,,,,
KK0107,40.00,Reward,,,,,,,,
KK0108,100.00,Reward,,,,,,,,
KK0109,100.00,Reward,,,,,,,,
KK0110,80.00,Reward,,,,,,,,
KK0111,100.00,Reward,,,,,,,,
KK0112,100.00,Reward,,,,,,,,
KK0113,100.00,Reward,,,,,,,,
KK0114,60.00,Reward,,,,,,,,
KK0115,66.67,Reward,,,,,,,,
KK0116,50.00,Reward,,,,,,,,
KK0118,100.00,Reward,,,,,,,,
KK0119,100.00,Reward,,,,,,,,
KK0120,60.00,Reward,,,,,,,,
KK0121,50.00,Reward,,,,,,,,
KK0122,100.00,Reward,,,,,,,,
KK0123,33.33,Reward,,,,,,,,
KK0124,75.00,Reward,,,,,,,,
KK0125,100.00,Reward,,,,,,,,
KK0127,85.71,Reward,,,,,,,,
KK0128,50.00,Reward,,,,,,,,
KK0129,100.00,Reward,,,,,,,,
KK0130,100.00,Reward,,,,,,,,
KK0131,100.00,Reward,,,,,,,,
KK0133,75.00,Reward,,,,,,,,
KK0134,100.00,Reward,,,,,,,,
KK0135,100.00,Reward,,,,,,,,
KK0136,0.00,Normal,,,,,,,,
KK0137,66.67,Reward,,,,,,,,
KK0138,0.00,Normal,,,,,,,,
KK0139,100.00,Reward,,,,,,,,
KK0141,100.00,Reward,,,,,,,,
KK0142,100.00,Reward,,,,,,,,
KK0143,100.00,Reward,,,,,,,,
KK0144,100.00,Reward,,,,,,,,
KK0145,100.00,Reward,,,,,,,,
KK0146,60.00,Reward,,,,,,,,
KK0147,75.00,Reward,,,,,,,,
KK0148,33.33,Reward,,,,,,,,
KK0149,0.00,Normal,,,,,,,,
KK0152,100.00,Reward,,,,,,,,
KK0153,0.00,Normal,,,,,,,,
KK0154,60.00,Reward,,,,,,,,
KK0155,100.00,Reward,,,,,,,,
KK0156,33.33,Reward,,,,,,,,
KK0159,60.00,Reward,,,,,,,,
KK0160,100.00,Reward,,,,,,,,
KK0161,100.00,Reward,,,,,,,,
KK0162,50.00,Reward,,,,,,,,
KK0163,50.00,Reward,,,,,,,,
KK0164,75.00,Reward,,,,,,,,
KK0166,100.00,Reward,,,,,,,,
KK0167,50.00,Reward,,,,,,,,
KK0168,33.33,Reward,,,,,,,,
KK0169,100.00,Reward,,,,,,,,
KK0170,0.00,Normal,,,,,,,,
KK0171,100.00,Reward,,,,,,,,
KK0172,100.00,Reward,,,,,,,,
KK0173,50.00,Reward,,,,,,,,
KK0176,100.00,Reward,,,,,,,,
KK0178,75.00,Reward,,,,,,,,
KK0179,100.00,Reward,,,,,,,,
KK0180,0.00,Normal,,,,,,,,
KK0181,100.00,Reward,,,,,,,,
KK0183,75.00,Reward,,,,,,,,
KK0185,83.33,Reward,,,,,,,,
KK0186,0.00,Normal,,,,,,,,
KK0187,100.00,Reward,,,,,,,,
KK0190,66.67,Reward,,,,,,,,
KK0191,50.00,Reward,,,,,,,,
KK0192,100.00,Reward,,,,,,,,
KK0193,50.00,Reward,,,,,,,,
KK0194,100.00,Reward,,,,,,,,
KK0195,100.00,Reward,,,,,,,,
KK0197,100.00,Reward,,,,,,,,
KK0198,100.00,Reward,,,,,,,,
KK0199,100.00,Reward,,,,,,,,
KK0201,0.00,Normal,,,,,,,,
KK0203,50.00,Reward,,,,,,,,
KK0205,0.00,Normal,,,,,,,,
KK0207,50.00,Reward,,,,,,,,
KK0208,66.67,Reward,,,,,,,,
KK0210,100.00,Reward,,,,,,,,
KK0211,100.00,Reward,,,,,,,,
KK0212,100.00,Reward,,,,,,,,
KK0213,100.00,Reward,,,,,,,,
KK0215,100.00,Reward,,,,,,,,
KK0216,100.00,Reward,,,,,,,,
KK0217,75.00,Reward,,,,,,,,
KK0218,100.00,Reward,,,,,,,,
KK0219,100.00,Reward,,,,,,,,
KK0221,66.67,Reward,,,,,,,,
KK0222,100.00,Reward,,,,,,,,
KK0223,50.00,Reward,,,,,,,,
KK0224,66.67,Reward,,,,,,,,
KK0226,50.00,Reward,,,,,,,,
KK0227,100.00,Reward,,,,,,,,
KK0228,100.00,Reward,,,,,,,,
KK0229,100.00,Reward,,,,,,,,
KK0230,100.00,Reward,,,,,,,,
KK0231,100.00,Reward,,,,,,,,
KK0233,50.00,Reward,,,,,,,,
KK0235,0.00,Normal,,,,,,,,
KK0236,100.00,Reward,,,,,,,,
KK0237,100.00,Reward,,,,,,,,
KK0238,100.00,Reward,,,,,,,,
KK0239,66.67,Reward,,,,,,,,
KK0240,100.00,Reward,,,,,,,,
KK0241,100.00,Reward,,,,,,,,
KK0242,100.00,Reward,,,,,,,,
KK0243,100.00,Reward,,,,,,,,
KK0245,100.00,Reward,,,,,,,,
KK0246,0.00,Normal,,,,,,,,
KK0248,100.00,Reward,,,,,,,,
KK0249,66.67,Reward,,,,,,,,
KK0252,100.00,Reward,,,,,,,,
KK0253,66.67,Reward,,,,,,,,
KK0254,100.00,Reward,,,,,,,,
KK0255,100.00,Reward,,,,,,,,
KK0256,100.00,Reward,,,,,,,,
KK0257,100.00,Reward,,,,,,,,
KK0259,0.00,Normal,,,,,,,,
KK0260,66.67,Reward,,,,,,,,
KK0262,100.00,Reward,,,,,,,,
KK0263,100.00,Reward,,,,,,,,
KK0264,100.00,Reward,,,,,,,,
KK0265,100.00,Reward,,,,,,,,
KK0266,0.00,Normal,,,,,,,,
KK0267,100.00,Reward,,,,,,,,
KK0268,100.00,Reward,,,,,,,,
KK0269,66.67,Reward,,,,,,,,
KK0271,100.00,Reward,,,,,,,,
KK0274,100.00,Reward,,,,,,,,
KK0275,50.00,Reward,,,,,,,,
KK0278,50.00,Reward,,,,,,,,
KK0280,100.00,Reward,,,,,,,,
KK0282,0.00,Normal,,,,,,,,
KK0283,100.00,Reward,,,,,,,,
KK0285,100.00,Reward,,,,,,,,
KK0286,0.00,Normal,,,,,,,,
KK0287,100.00,Reward,,,,,,,,
KK0289,66.67,Reward,,,,,,,,
KK0291,66.67,Reward,,,,,,,,
KK0292,100.00,Reward,,,,,,,,
KK0293,100.00,Reward,,,,,,,,
KK0294,100.00,Reward,,,,,,,,
KK0295,100.00,Reward,,,,,,,,
KK0296,66.67,Reward,,,,,,,,
KK0297,100.00,Reward,,,,,,,,
KK0298,100.00,Reward,,,,,,,,
KK0299,33.33,Reward,,,,,,,,
KK0300,80.00,Reward,,,,,,,,
KK0301,0.00,Normal,,,,,,,,
KK0302,80.00,Reward,,,,,,,,
KK0304,100.00,Reward,,,,,,,,
KK0305,50.00,Reward,,,,,,,,
KK0308,0.00,Normal,,,,,,,,
KK0309,100.00,Reward,,,,,,,,
KK0311,100.00,Reward,,,,,,,,
KK0313,0.00,Normal,,,,,,,,
KK0314,100.00,Reward,,,,,,,,
KK0319,100.00,Reward,,,,,,,,
KK0321,100.00,Reward,,,,,,,,
KK0322,100.00,Reward,,,,,,,,
KK0324,100.00,Reward,,,,,,,,
KK0325,100.00,Reward,,,,,,,,
KK0326,100.00,Reward,,,,,,,,
KK0327,100.00,Reward,,,,,,,,
KK0328,100.00,Reward,,,,,,,,
KK0329,100.00,Reward,,,,,,,,
KK0330,100.00,Reward,,,,,,,,
KK0332,50.00,Reward,,,,,,,,
KK0333,50.00,Reward,,,,,,,,
KK0336,100.00,Reward,,,,,,,,
KK0338,0.00,Normal,,,,,,,,
KK0339,100.00,Reward,,,,,,,,
KK0340,100.00,Reward,,,,,,,,
KK0342,100.00,Reward,,,,,,,,
KK0343,100.00,Reward,,,,,,,,
KK0344,50.00,Reward,,,,,,,,
KK0345,0.00,Normal,,,,,,,,
KK0346,66.67,Reward,,,,,,,,
KK0348,100.00,Reward,,,,,,,,
KK0349,100.00,Reward,,,,,,,,
KK0350,100.00,Reward,,,,,,,,
KK0351,100.00,Reward,,,,,,,,
KK0352,100.00,Reward,,,,,,,,
KK0357,100.00,Reward,,,,,,,,
KK0360,100.00,Reward,,,,,,,,
KK0366,50.00,Reward,,,,,,,,
KK0367,100.00,Reward,,,,,,,,
KK0368,100.00,Reward,,,,,,,,
KK0369,100.00,Reward,,,,,,,,
KK0370,100.00,Reward,,,,,,,,
KK0372,100.00,Reward,,,,,,,,
KK0373,100.00,Reward,,,,,,,,
KK0374,100.00,Reward,,,,,,,,
KK0377,100.00,Reward,,,,,,,,
KK0378,50.00,Reward,,,,,,,,
KK0383,100.00,Reward,,,,,,,,
KK0384,50.00,Reward,,,,,,,,
KK0386,100.00,Reward,,,,,,,,
KK0387,100.00,Reward,,,,,,,,
KK0389,100.00,Reward,,,,,,,,
KK0390,100.00,Reward,,,,,,,,
KK0391,0.00,Normal,,,,,,,,
KK0392,100.00,Reward,,,,,,,,
KK0394,100.00,Reward,,,,,,,,
KK0395,100.00,Reward,,,,,,,,
KK0396,100.00,Reward,,,,,,,,
KK0399,100.00,Reward,,,,,,,,
KK0400,100.00,Reward,,,,,,,,
KK0401,100.00,Reward,,,,,,,,
KK0404,100.00,Reward,,,,,,,,
KK0405,100.00,Reward,,,,,,,,
KK0407,50.00,Reward,,,,,,,,
KK0409,100.00,Reward,,,,,,,,
KK0411,100.00,Reward,,,,,,,,
KK0413,100.00,Reward,,,,,,,,
KK0415,100.00,Reward,,,,,,,,
KK0417,0.00,Normal,,,,,,,,
KK0419,100.00,Reward,,,,,,,,
KK0900,100.00,Reward,,,,,,,,
LL0001,100.00,Reward,,,,,,,,
LL0002,100.00,Reward,,,,,,,,
LL0003,100.00,Reward,,,,,,,,
LL0004,100.00,Reward,,,,,,,,
LL0005,60.00,Reward,,,,,,,,
LL0006,75.00,Reward,,,,,,,,
LL0007,60.00,Reward,,,,,,,,
LL0008,100.00,Reward,,,,,,,,
LL0009,70.00,Reward,,,,,,,,
LL0010,50.00,Reward,,,,,,,,
LL0011,83.33,Reward,,,,,,,,
LL0012,100.00,Reward,,,,,,,,
LL0015,71.43,Reward,,,,,,,,
LL0017,100.00,Reward,,,,,,,,
LL0018,66.67,Reward,,,,,,,,
LL0019,50.00,Reward,,,,,,,,
LL0020,83.33,Reward,,,,,,,,
LL0022,100.00,Reward,,,,,,,,
LL0024,100.00,Reward,,,,,,,,
LL0025,66.67,Reward,,,,,,,,
LL0027,100.00,Reward,,,,,,,,
LL0028,0.00,Normal,,,,,,,,
LL0029,100.00,Reward,,,,,,,,
LL0030,66.67,Reward,,,,,,,,
LL0032,100.00,Reward,,,,,,,,
LL0033,87.50,Reward,,,,,,,,
LL0034,0.00,Normal,,,,,,,,
LL0035,42.86,Reward,,,,,,,,
LL0037,28.57,Reward,,,,,,,,
LL0038,50.00,Reward,,,,,,,,
LL0039,100.00,Reward,,,,,,,,
LL0040,100.00,Reward,,,,,,,,
LL0041,100.00,Reward,,,,,,,,
LL0042,100.00,Reward,,,,,,,,
LL0043,100.00,Reward,,,,,,,,
LL0044,75.00,Reward,,,,,,,,
LL0045,100.00,Reward,,,,,,,,
LL0046,70.00,Reward,,,,,,,,
LL0047,90.00,Reward,,,,,,,,
LL0048,87.50,Reward,,,,,,,,
LL0049,50.00,Reward,,,,,,,,
LL0050,100.00,Reward,,,,,,,,
LL0051,100.00,Reward,,,,,,,,
LL0052,100.00,Reward,,,,,,,,
LL0053,70.00,Reward,,,,,,,,
LL0054,100.00,Reward,,,,,,,,
LL0055,77.78,Reward,,,,,,,,
LL0056,93.75,Reward,,,,,,,,
LL0057,100.00,Reward,,,,,,,,
LL0058,50.00,Reward,,,,,,,,
LL0059,100.00,Reward,,,,,,,,
LL0060,60.00,Reward,,,,,,,,
LL0061,50.00,Reward,,,,,,,,
LL0062,100.00,Reward,,,,,,,,
LL0063,100.00,Reward,,,,,,,,
LL0064,0.00,Normal,,,,,,,,
LL0065,66.67,Reward,,,,,,,,
LL0066,100.00,Reward,,,,,,,,
LL0067,91.67,Reward,,,,,,,,
LL0068,100.00,Reward,,,,,,,,
LL0069,77.78,Reward,,,,,,,,
LL0070,100.00,Reward,,,,,,,,
LL0071,50.00,Reward,,,,,,,,
LL0072,75.00,Reward,,,,,,,,
LL0073,100.00,Reward,,,,,,,,
LL0074,60.00,Reward,,,,,,,,
LL0075,50.00,Reward,,,,,,,,
LL0076,0.00,Normal,,,,,,,,
LL0077,66.67,Reward,,,,,,,,
LL0078,100.00,Reward,,,,,,,,
LL0080,87.50,Reward,,,,,,,,
LL0081,80.00,Reward,,,,,,,,
LL0082,0.00,Normal,,,,,,,,
LL0083,50.00,Reward,,,,,,,,
LL0084,100.00,Reward,,,,,,,,
LL0085,75.00,Reward,,,,,,,,
LL0086,75.00,Reward,,,,,,,,
LL0087,100.00,Reward,,,,,,,,
LL0088,100.00,Reward,,,,,,,,
LL0089,100.00,Reward,,,,,,,,
LL0090,57.14,Reward,,,,,,,,
LL0091,50.00,Reward,,,,,,,,
LL0092,50.00,Reward,,,,,,,,
LL0093,75.00,Reward,,,,,,,,
LL0094,0.00,Normal,,,,,,,,
LL0095,100.00,Reward,,,,,,,,
LL0096,100.00,Reward,,,,,,,,
LL0097,50.00,Reward,,,,,,,,
LL0101,60.00,Reward,,,,,,,,
LL0102,66.67,Reward,,,,,,,,
LL0103,75.00,Reward,,,,,,,,
LL0104,100.00,Reward,,,,,,,,
LL0106,75.00,Reward,,,,,,,,
LL0107,100.00,Reward,,,,,,,,
LL0108,100.00,Reward,,,,,,,,
LL0109,100.00,Reward,,,,,,,,
LL0110,100.00,Reward,,,,,,,,
LL0111,100.00,Reward,,,,,,,,
LL0112,66.67,Reward,,,,,,,,
LL0113,100.00,Reward,,,,,,,,
LL0115,100.00,Reward,,,,,,,,
LL0116,100.00,Reward,,,,,,,,
LL0117,100.00,Reward,,,,,,,,
LL0119,33.33,Reward,,,,,,,,
LL0120,66.67,Reward,,,,,,,,
LL0121,100.00,Reward,,,,,,,,
LL0122,100.00,Reward,,,,,,,,
LL0123,50.00,Reward,,,,,,,,
LL0124,100.00,Reward,,,,,,,,
LL0125,100.00,Reward,,,,,,,,
LL0126,100.00,Reward,,,,,,,,
LL0127,80.00,Reward,,,,,,,,
LL0128,100.00,Reward,,,,,,,,
LL0130,0.00,Normal,,,,,,,,
LL0131,50.00,Reward,,,,,,,,
LL0132,100.00,Reward,,,,,,,,
LL0133,100.00,Reward,,,,,,,,
LL0134,100.00,Reward,,,,,,,,
LL0135,100.00,Reward,,,,,,,,
LL0136,100.00,Reward,,,,,,,,
LL0137,100.00,Reward,,,,,,,,
LL0139,100.00,Reward,,,,,,,,
LL0140,100.00,Reward,,,,,,,,
LL0141,100.00,Reward,,,,,,,,
LL0142,57.14,Reward,,,,,,,,
LL0143,100.00,Reward,,,,,,,,
LL0144,100.00,Reward,,,,,,,,
LL0146,100.00,Reward,,,,,,,,
LL0147,100.00,Reward,,,,,,,,
LL0148,100.00,Reward,,,,,,,,
LL0149,100.00,Reward,,,,,,,,
LL0150,100.00,Reward,,,,,,,,
LL0151,33.33,Reward,,,,,,,,
LL0152,100.00,Reward,,,,,,,,
LL0153,80.00,Reward,,,,,,,,
LL0154,100.00,Reward,,,,,,,,
LL0155,71.43,Reward,,,,,,,,
LL0156,50.00,Reward,,,,,,,,
LL0157,100.00,Reward,,,,,,,,
LL0159,100.00,Reward,,,,,,,,
LL0160,66.67,Reward,,,,,,,,
LL0161,87.50,Reward,,,,,,,,
LL0162,0.00,Normal,,,,,,,,
LL0163,100.00,Reward,,,,,,,,
LL0164,100.00,Reward,,,,,,,,
LL0166,66.67,Reward,,,,,,,,
LL0167,100.00,Reward,,,,,,,,
LL0171,57.14,Reward,,,,,,,,
LL0172,100.00,Reward,,,,,,,,
LL0173,100.00,Reward,,,,,,,,
LL0174,100.00,Reward,,,,,,,,
LL0175,100.00,Reward,,,,,,,,
LL0176,100.00,Reward,,,,,,,,
LL0180,0.00,Normal,,,,,,,,
LL0181,100.00,Reward,,,,,,,,
LL0182,100.00,Reward,,,,,,,,
LL0183,77.78,Reward,,,,,,,,
LL0184,50.00,Reward,,,,,,,,
LL0185,77.78,Reward,,,,,,,,
LL0186,100.00,Reward,,,,,,,,
LL0187,100.00,Reward,,,,,,,,
LL0189,100.00,Reward,,,,,,,,
LL0190,100.00,Reward,,,,,,,,
LL0191,66.67,Reward,,,,,,,,
LL0192,100.00,Reward,,,,,,,,
LL0193,100.00,Reward,,,,,,,,
LL0196,0.00,Normal,,,,,,,,
LL0197,50.00,Reward,,,,,,,,
LL0198,100.00,Reward,,,,,,,,
LL0199,33.33,Reward,,,,,,,,
LL0200,100.00,Reward,,,,,,,,
LL0201,100.00,Reward,,,,,,,,
LL0203,100.00,Reward,,,,,,,,
LL0204,100.00,Reward,,,,,,,,
LL0205,100.00,Reward,,,,,,,,
LL0206,100.00,Reward,,,,,,,,
LL0207,100.00,Reward,,,,,,,,
LL0208,100.00,Reward,,,,,,,,
LL0209,50.00,Reward,,,,,,,,
LL0212,50.00,Reward,,,,,,,,
LL0213,100.00,Reward,,,,,,,,
LL0214,100.00,Reward,,,,,,,,
LL0215,50.00,Reward,,,,,,,,
LL0216,0.00,Normal,,,,,,,,
LL0217,100.00,Reward,,,,,,,,
LL0218,100.00,Reward,,,,,,,,
LL0219,50.00,Reward,,,,,,,,
LL0220,100.00,Reward,,,,,,,,
LL0221,100.00,Reward,,,,,,,,
LL0222,100.00,Reward,,,,,,,,
LL0223,100.00,Reward,,,,,,,,
LL0224,100.00,Reward,,,,,,,,
LL0225,87.50,Reward,,,,,,,,
LL0226,100.00,Reward,,,,,,,,
LL0227,33.33,Reward,,,,,,,,
LL0228,100.00,Reward,,,,,,,,
LL0229,100.00,Reward,,,,,,,,
LL0230,50.00,Reward,,,,,,,,
LL0231,100.00,Reward,,,,,,,,
LL0233,100.00,Reward,,,,,,,,
LL0234,100.00,Reward,,,,,,,,
LL0236,100.00,Reward,,,,,,,,
LL0237,50.00,Reward,,,,,,,,
LL0238,100.00,Reward,,,,,,,,
LL0239,75.00,Reward,,,,,,,,
LL0240,100.00,Reward,,,,,,,,
LL0242,75.00,Reward,,,,,,,,
LL0243,50.00,Reward,,,,,,,,
LL0244,100.00,Reward,,,,,,,,
LL0245,100.00,Reward,,,,,,,,
LL0246,66.67,Reward,,,,,,,,
LL0249,100.00,Reward,,,,,,,,
LL0250,75.00,Reward,,,,,,,,
LL0254,100.00,Reward,,,,,,,,
LL0256,100.00,Reward,,,,,,,,
LL0258,66.67,Reward,,,,,,,,
LL0259,42.86,Reward,,,,,,,,
LL0260,100.00,Reward,,,,,,,,
LL0262,100.00,Reward,,,,,,,,
LL0264,100.00,Reward,,,,,,,,
LL0265,66.67,Reward,,,,,,,,
LL0266,100.00,Reward,,,,,,,,
LL0267,0.00,Normal,,,,,,,,
LL0269,80.00,Reward,,,,,,,,
LL0270,100.00,Reward,,,,,,,,
LL0271,100.00,Reward,,,,,,,,
LL0272,50.00,Reward,,,,,,,,
LL0273,66.67,Reward,,,,,,,,
LL0274,100.00,Reward,,,,,,,,
LL0275,100.00,Reward,,,,,,,,
LL0276,0.00,Normal,,,,,,,,
LL0281,100.00,Reward,,,,,,,,
LL0283,33.33,Reward,,,,,,,,
LL0286,100.00,Reward,,,,,,,,
LL0288,100.00,Reward,,,,,,,,
LL0289,66.67,Reward,,,,,,,,
LL0290,100.00,Reward,,,,,,,,
LL0292,0.00,Normal,,,,,,,,
LL0293,100.00,Reward,,,,,,,,
LL0294,100.00,Reward,,,,,,,,
LL0295,100.00,Reward,,,,,,,,
LL0296,100.00,Reward,,,,,,,,
LL0298,50.00,Reward,,,,,,,,
LL0301,100.00,Reward,,,,,,,,
LL0302,100.00,Reward,,,,,,,,
LL0303,100.00,Reward,,,,,,,,
LL0305,50.00,Reward,,,,,,,,
LL0306,100.00,Reward,,,,,,,,
LL0307,100.00,Reward,,,,,,,,
LL0308,100.00,Reward,,,,,,,,
LL0309,0.00,Normal,,,,,,,,
LL0310,100.00,Reward,,,,,,,,
LL0311,50.00,Reward,,,,,,,,
LL0312,100.00,Reward,,,,,,,,
LL0317,100.00,Reward,,,,,,,,
LL0318,100.00,Reward,,,,,,,,
LL0319,33.33,Reward,,,,,,,,
LL0320,50.00,Reward,,,,,,,,
LL0322,66.67,Reward,,,,,,,,
LL0323,100.00,Reward,,,,,,,,
LL0324,100.00,Reward,,,,,,,,
LL0327,100.00,Reward,,,,,,,,
LL0331,100.00,Reward,,,,,,,,
LL0333,50.00,Reward,,,,,,,,
LL0335,100.00,Reward,,,,,,,,
LL0336,100.00,Reward,,,,,,,,
LL0338,100.00,Reward,,,,,,,,
LL0339,100.00,Reward,,,,,,,,
LL0345,0.00,Normal,,,,,,,,
LL0346,100.00,Reward,,,,,,,,
LL0347,33.33,Reward,,,,,,,,
LL0351,50.00,Reward,,,,,,,,
LL0352,0.00,Normal,,,,,,,,
LL0353,100.00,Reward,,,,,,,,
LL0355,50.00,Reward,,,,,,,,
LL0357,100.00,Reward,,,,,,,,
LL0365,33.33,Reward,,,,,,,,
LL0366,100.00,Reward,,,,,,,,
LL0367,0.00,Normal,,,,,,,,
LL0368,25.00,Reward,,,,,,,,
LL0369,50.00,Reward,,,,,,,,
LL0372,100.00,Reward,,,,,,,,
LL0374,100.00,Reward,,,,,,,,
LL0375,100.00,Reward,,,,,,,,
LL0376,100.00,Reward,,,,,,,,
LL0378,100.00,Reward,,,,,,,,
LL0379,100.00,Reward,,,,,,,,
LL0380,100.00,Reward,,,,,,,,
LL0381,100.00,Reward,,,,,,,,
LL0382,100.00,Reward,,,,,,,,
LL0384,100.00,Reward,,,,,,,,
