SCHOOL_TYPE,URBAN_RURAL,NRC_CASTE_CODE,NRC_GENDER_CODE,NRC_MEDIUM,NRC_PHYSICAL_CONDITION,CANDIDATE_TYPE
G,U,1,B,K,N,RF
G,R,1,B,K,N,RF
A,U,1,B,K,N,RF
A,R,1,G,K,N,RF
A,R,1,G,K,N,RF
G,R,1,G,K,N,RF
A,U,1,G,K,N,RF
U,R,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,RF
G,R,1,B,K,N,PF
G,R,1,B,K,N,RF
G,U,1,G,K,N,RF
G,R,1,G,K,N,RF
G,R,1,B,K,N,RF
G,R,1,B,K,N,RF
U,R,1,G,K,N,RF
A,U,1,G,K,N,RF
G,R,1,B,K,N,PF
A,U,1,G,K,N,RF
A,U,1,G,K,N,RF
A,U,1,B,K,N,RF
G,U,1,B,K,N,RF
G,R,1,B,K,N,PF
U,U,1,G,K,N,RF
A,R,1,G,K,N,RF
A,U,1,B,K,N,RF
G,R,1,B,K,N,RF
A,U,1,B,K,N,NSR
A,U,1,G,K,N,RF
U,U,1,B,K,N,RF
G,R,1,G,K,N,RF
A,U,1,B,K,N,RF
A,R,1,G,K,N,RF
G,U,1,B,E,N,RF
A,U,1,B,K,N,RF
A,R,1,B,K,N,RF
G,R,1,B,K,N,RF
U,R,1,B,K,N,RF
G,U,1,G,E,N,RF
A,R,1,B,K,N,RF
U,R,1,G,K,N,NSR
G,R,1,G,K,N,RF
G,U,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,RF
U,U,1,G,K,N,RF
A,U,1,B,K,N,RF
U,U,2,B,K,N,RF
A,R,2,G,K,N,RF
A,U,2,B,K,N,RF
G,R,2,G,K,N,RF
G,R,2,G,K,N,RF
G,R,2,B,K,N,PF
A,R,2,B,K,N,RF
U,U,2,B,K,N,RF
U,R,2,B,K,B,PF
G,R,2,B,K,N,RF
A,U,2,G,K,N,RF
A,R,2,G,K,N,RF
G,R,2,B,K,N,RF
A,R,2,G,K,N,RF
G,U,2,B,K,P,RF
G,R,2,G,K,N,RF
U,U,2,G,E,N,RF
A,R,2,G,K,N,RF
A,U,2,B,K,N,RF
A,U,2,B,K,N,RF
U,R,2,B,K,N,RF
G,R,2,B,K,N,RF
A,U,2,B,K,N,RF
G,R,2,B,K,N,RF
G,R,2,B,K,N,RF
A,U,2,G,K,N,RF
A,R,2,G,K,N,RF
G,R,2,B,K,N,RF
A,U,2,G,K,N,RF
G,R,2,B,K,N,RF
U,U,2,G,K,N,RF
A,R,2,B,K,N,NSR
A,U,2,B,K,D,RF
G,U,2,B,K,N,RF
A,U,2,G,K,N,RF
G,R,2,G,K,N,RF
G,U,2,G,K,N,RF
G,U,3,G,K,N,RF
G,R,3,B,K,N,RF
A,U,3,B,K,N,RF
A,U,3,B,K,N,NSR
G,R,3,B,K,N,NSPR
G,U,3,G,K,N,RF
G,R,3,G,K,N,RF
A,U,3,G,K,N,RF
U,R,3,G,K,N,RF
A,U,3,B,K,N,RF
A,U,3,B,K,N,RF
A,R,3,G,K,N,RF
A,R,3,B,K,N,RF
U,R,3,G,K,N,RF
G,R,3,G,K,N,RF
G,R,3,G,K,N,RF
A,R,4,G,K,N,RF
G,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
A,U,4,B,E,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
G,U,4,B,U,N,RF
A,R,4,B,K,N,RF
A,U,4,G,K,N,RF
G,U,4,B,K,N,RF
U,U,4,B,K,N,PF
G,R,4,G,K,N,RF
A,R,4,B,K,N,RF
G,U,4,G,U,N,RF
A,U,4,G,K,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
G,R,4,G,K,N,RF
A,R,4,B,K,N,RF
G,U,4,G,K,N,RF
U,U,4,G,K,N,RF
G,R,4,G,K,N,RF
G,U,4,B,K,N,NSPR
U,R,4,G,K,N,RF
A,R,4,B,K,N,PF
A,R,4,B,K,N,RF
A,U,4,G,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
G,R,4,G,K,N,RF
G,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,K,N,RF
A,U,4,B,K,N,RF
A,U,4,B,E,N,RF
G,R,4,B,K,N,RF
U,U,4,G,E,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,PF
A,U,4,G,K,N,RF
G,R,4,G,U,N,RF
U,U,4,G,K,N,RF
U,R,4,G,K,N,RF
A,U,4,B,K,N,RF
A,R,4,B,K,N,RF
A,R,4,G,U,N,RF
A,R,4,B,K,N,NSR
A,R,4,B,U,N,RF
G,R,4,G,K,N,RF
G,U,4,B,K,N,RF
U,U,4,B,K,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,NSR
U,R,4,G,K,N,RF
U,U,4,B,K,N,RF
G,R,4,B,U,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
U,U,4,G,K,N,RF
A,U,4,B,K,P,NSR
A,R,4,B,K,N,RF
G,U,4,B,K,N,RF
A,U,4,G,K,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
U,U,4,G,E,N,RF
G,R,4,B,K,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
U,R,4,G,K,N,RF
U,R,4,B,K,N,NSR
A,U,4,G,K,N,RF
U,U,4,G,K,N,RF
A,U,4,G,E,N,RF
A,R,4,B,K,N,RF
A,R,4,G,K,N,RF
A,R,4,B,K,N,RF
A,R,4,B,U,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
A,R,4,B,K,N,RF
U,U,4,B,K,N,RF
G,U,4,B,K,N,RF
A,U,4,G,K,N,RF
U,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
G,U,4,G,K,N,RF
G,U,4,G,U,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
A,R,4,B,K,N,RF
A,U,4,G,U,N,RF
U,R,4,G,K,N,RF
U,U,4,G,K,N,RF
A,R,4,B,K,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,NSR
G,R,4,G,K,N,RF
U,U,4,B,K,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
G,R,4,G,K,N,RF
U,U,4,B,K,N,RF
G,R,4,G,K,N,RF
U,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
U,U,4,B,K,N,RF
U,U,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,K,N,RF
A,R,4,B,U,N,RF
U,U,4,G,U,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,K,N,NSR
A,U,4,B,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
G,R,4,G,K,N,RF
G,U,4,G,U,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
U,R,4,G,K,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,R,4,G,K,N,RF
A,R,4,B,K,N,RF
A,U,4,B,E,N,RF
U,U,4,B,K,N,RF
A,U,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,B,K,N,RF
U,U,4,G,K,N,RF
A,R,4,G,K,N,RF
A,R,4,G,K,N,RF
G,U,4,G,U,N,RF
A,U,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,R,4,G,U,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,RF
G,R,4,B,K,N,NSR
U,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,K,N,RF
A,R,4,B,K,N,RF
A,R,4,G,K,N,RF
U,U,4,G,K,N,RF
G,R,4,G,U,N,RF
A,U,4,G,K,N,RF
U,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,RF
U,U,4,B,K,H,RF
G,R,4,G,K,N,RF
A,R,4,B,K,N,RF
A,R,4,B,K,N,RF
U,U,4,B,E,N,RF
G,U,4,G,U,N,RF
A,U,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,RF
U,U,4,G,K,N,RF
A,R,4,B,K,N,RF
A,U,4,G,E,N,RF
A,U,4,B,U,N,RF
A,U,4,G,K,N,RF
A,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,U,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,E,N,RF
A,U,4,G,K,N,RF
G,R,4,G,K,N,RF
U,U,4,G,E,N,RF
A,R,4,B,K,N,RF
G,U,4,B,K,N,RF
G,U,4,B,K,N,RF
U,R,4,B,K,N,RF
A,R,4,B,K,N,RF
U,R,4,G,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,K,N,RF
A,R,4,B,K,N,RF
U,U,4,B,K,N,RF
A,R,4,G,K,N,RF
G,R,4,B,K,N,RF
U,U,4,B,K,N,RF
G,R,4,G,K,N,RF
U,U,4,G,K,N,RF
G,R,4,G,K,N,RF
G,U,4,G,K,N,RF
A,R,4,B,K,N,RF
G,U,4,B,K,N,RF
U,R,4,B,K,N,RF
U,U,4,B,E,N,RF
G,R,4,B,K,N,RF
U,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,U,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RSR
U,U,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,NSR
G,R,4,B,K,N,PF
G,R,4,B,K,N,RF
U,U,4,G,K,N,RF
A,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,U,N,RF
A,R,4,B,K,N,RF
U,R,4,G,K,N,RF
A,U,4,B,E,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
A,R,4,B,K,N,RF
U,U,4,B,K,N,RF
A,R,4,G,K,N,RF
U,U,4,B,E,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
U,U,4,G,E,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,U,4,G,K,N,RF
A,U,4,B,K,N,RF
G,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,R,4,G,K,N,RF
A,R,4,B,K,N,NSR
G,U,4,G,U,N,RF
A,R,4,B,K,N,RF
U,R,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
G,U,4,G,U,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,B,K,N,NSR
A,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
A,R,4,B,K,N,RF
G,U,4,G,K,N,RF
A,R,4,G,K,N,PF
G,R,4,B,K,N,RF
G,R,4,G,K,N,RF
U,U,4,B,K,N,RF
G,R,4,B,K,N,RF
G,U,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
U,U,4,G,K,N,RF
A,R,4,B,K,N,RF
A,U,4,G,K,N,RF
G,R,4,B,K,N,PF
A,U,4,B,K,N,RF
A,U,4,G,K,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,U,4,G,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
A,R,4,G,K,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
G,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
G,R,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
G,U,4,G,U,N,RF
A,R,4,B,K,N,RF
U,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
U,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
A,U,4,G,K,N,RF
G,R,4,G,U,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,E,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,U,4,G,U,N,RF
A,U,4,B,E,N,RF
A,R,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,U,N,RF
U,U,4,G,K,N,RF
U,R,4,G,K,N,RF
G,U,4,G,K,N,RF
G,U,4,B,K,N,RF
A,R,4,B,K,N,RF
U,U,4,B,E,N,NSR
U,U,4,G,E,N,RF
U,U,4,B,K,N,RF
G,R,4,G,K,N,RF
G,U,4,B,K,N,RF
G,R,4,B,K,N,RF
U,R,4,G,K,N,RF
U,U,4,B,K,N,RF
U,R,4,B,K,N,RF
A,U,4,B,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
G,U,4,B,K,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
G,R,4,B,K,N,RF
G,U,4,B,K,N,RF
U,U,4,B,K,N,NSPR
G,R,4,G,K,N,RF
G,U,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
U,R,4,B,K,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,E,N,RF
A,U,4,G,K,N,RF
U,R,4,B,K,N,RF
A,R,4,B,K,N,RF
A,U,4,B,K,N,RF
U,R,4,B,K,N,RF
G,U,4,G,K,N,RF
A,U,4,G,K,N,RF
G,R,4,G,K,N,RF
U,U,4,B,K,N,RF
A,U,4,G,K,N,RF
U,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
A,U,4,B,E,N,RSR
A,U,4,G,K,N,RF
A,R,4,G,K,N,RF
G,R,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,G,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,K,N,RF
U,U,4,B,K,N,RF
A,U,4,B,K,N,RF
U,R,4,G,K,N,RF
A,U,1,G,K,N,RF
A,U,1,G,K,N,NSPR
U,U,1,B,K,N,RF
A,R,1,B,K,N,RF
A,U,1,B,K,N,RF
U,U,1,G,E,N,RF
U,U,1,G,K,N,RF
A,U,1,B,E,N,NSR
U,U,1,G,E,N,RF
U,U,1,G,E,N,RF
G,R,1,B,K,N,RF
A,U,1,B,K,N,NSR
G,U,1,G,K,N,RF
U,U,1,G,E,N,RF
A,U,1,B,K,N,RF
U,R,1,B,K,N,RF
G,R,1,G,K,N,NSR
A,R,1,B,K,N,NSR
G,U,1,G,K,N,RF
A,U,1,B,K,N,NSR
A,U,1,B,K,N,NSR
A,U,1,G,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,E,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,NSR
A,U,1,B,K,N,RF
U,R,1,B,K,N,RF
A,U,1,B,L,N,NSR
A,U,1,B,K,N,RF
G,R,1,G,E,N,RF
U,U,1,B,K,N,RF
U,U,1,G,E,N,RF
A,U,1,G,K,N,NSR
A,U,1,G,E,N,RF
G,U,1,B,K,N,RF
U,U,1,B,E,N,RF
A,U,1,G,T,N,RF
G,U,1,B,K,N,RF
U,R,1,G,K,N,RF
G,R,1,G,K,N,RF
U,U,1,B,E,N,RF
A,R,1,G,K,N,RF
U,U,1,G,E,N,RF
A,R,1,G,K,N,RF
U,R,1,G,K,N,RF
G,U,1,B,K,N,RF
A,U,1,B,K,N,NSR
A,U,1,B,K,N,RF
G,U,1,G,K,N,RF
G,R,1,B,K,N,RF
G,R,1,G,K,N,RF
U,U,1,G,K,N,RF
A,U,1,B,K,D,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,E,N,RF
U,U,1,B,E,N,RF
U,U,1,G,K,N,RF
G,R,1,B,K,N,RF
A,U,1,B,K,N,RF
U,U,1,B,K,N,RF
A,U,1,G,K,N,RF
A,U,1,G,K,N,RF
G,U,1,B,K,N,PF
A,U,1,B,K,N,RF
U,R,1,B,K,N,RF
A,U,1,G,L,N,NSR
U,U,1,B,K,N,NSR
G,R,1,B,K,N,RF
G,U,1,B,K,N,RF
G,R,1,B,K,N,RF
A,U,1,G,E,N,RF
A,R,1,G,K,N,RF
A,U,1,B,E,N,RF
U,U,1,B,K,N,RF
G,R,1,G,K,N,RF
G,U,1,G,K,N,RF
A,U,1,G,K,N,RF
A,U,1,G,K,N,RF
G,R,1,B,K,N,RF
G,R,1,G,K,N,RF
G,R,1,G,K,N,RF
A,U,1,G,K,N,NSR
A,U,1,B,K,N,NSR
A,R,1,B,K,N,RF
A,U,1,B,K,N,RF
U,U,1,B,E,N,RF
G,R,1,G,K,N,RF
A,R,1,G,K,N,RF
A,R,1,B,K,N,RF
A,U,1,B,E,N,NSR
G,R,1,G,K,N,RF
G,U,1,B,K,N,RF
U,U,1,G,K,N,RF
A,U,1,G,E,N,RF
U,R,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,D,RF
G,R,1,B,K,N,RF
A,U,1,B,K,N,RF
A,U,1,B,K,N,RF
A,R,1,G,K,N,RF
A,U,1,B,K,N,RF
U,U,1,G,E,N,RF
A,U,1,G,L,N,RF
A,U,1,G,E,N,RF
A,R,1,B,K,N,RF
A,R,2,B,K,N,RF
A,R,2,G,K,N,RF
G,R,2,G,K,N,RF
G,R,2,B,K,N,RF
A,U,2,G,K,N,RF
A,R,2,B,K,N,NSR
G,U,2,G,K,N,RF
G,R,2,B,K,N,RF
U,U,2,G,K,N,RF
A,R,2,B,K,N,RF
G,R,2,B,K,N,RF
G,R,2,B,K,N,RF
G,U,2,G,K,N,RF
G,R,2,G,K,N,RF
A,U,2,G,K,N,RF
G,R,2,B,K,N,RF
G,U,2,G,K,N,RF
U,U,2,B,E,N,RF
G,U,2,G,K,N,RF
G,R,2,G,K,N,RF
A,R,2,G,K,N,RF
U,R,2,B,K,N,NSR
A,U,2,G,K,N,RF
G,R,2,G,K,N,RF
G,R,2,G,K,N,RF
G,U,2,G,K,N,RF
A,U,2,G,K,N,NSR
A,R,2,G,K,N,RF
A,R,2,G,K,N,RF
G,R,2,B,K,N,RF
U,U,2,B,E,N,RF
G,R,2,G,K,N,RF
G,R,2,B,K,N,RF
G,R,2,G,K,N,RF
U,R,2,G,K,N,RF
G,R,2,G,K,N,RF
A,R,2,B,K,N,RF
A,U,2,B,K,N,RF
G,U,2,G,K,N,RF
A,U,2,B,K,N,RF
A,R,2,G,K,N,RF
G,R,2,B,K,N,RF
U,U,2,B,E,N,RF
A,R,2,B,K,N,NSR
U,U,2,B,E,N,RF
G,R,2,G,K,N,RF
G,U,2,B,K,N,PF
U,U,3,B,E,N,RF
U,U,3,G,K,N,RF
A,U,3,B,K,N,RF
U,U,3,B,K,N,RF
A,R,3,G,K,N,RF
U,R,3,G,K,N,RF
G,U,3,B,K,N,RF
A,R,3,B,K,N,RF
A,U,3,B,K,N,RF
A,R,3,G,K,N,RF
A,R,3,G,E,N,RF
U,R,3,G,K,N,RF
A,U,3,B,E,N,RF
U,U,3,B,K,N,NSR
G,R,3,G,K,N,RF
U,R,3,G,K,N,RF
U,U,3,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,K,N,RF
G,U,4,B,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,NSR
A,U,4,B,E,N,RF
U,R,4,G,K,N,RF
G,U,4,G,U,N,RF
A,U,4,B,K,N,RF
G,R,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,R,4,B,U,N,RF
U,U,4,B,E,N,RF
A,R,4,G,K,N,RF
A,R,4,B,K,N,RF
U,U,4,B,K,N,RF
G,R,4,B,K,N,RF
U,U,4,G,U,N,RF
G,R,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,E,N,RF
U,U,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,B,K,N,RF
A,U,4,B,E,N,RF
U,U,4,B,E,N,RF
U,R,4,B,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,E,N,RF
A,U,4,G,K,N,RF
G,R,4,B,K,N,RF
G,R,4,B,K,N,RF
G,R,4,B,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,K,N,RF
A,U,4,G,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,U,N,RF
A,U,4,B,K,N,RF
U,U,4,G,E,N,RF
G,U,4,B,K,N,RF
A,U,4,G,K,N,RF
A,U,4,B,K,N,NSR
A,U,4,B,U,N,RF
A,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,R,4,B,K,N,RF
G,U,4,G,K,N,RF
A,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,U,N,RF
G,R,4,G,K,N,RF
U,U,4,G,E,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
A,R,4,G,K,N,RF
U,R,4,B,K,N,RF
G,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,K,N,RF
G,R,4,B,K,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
U,U,4,G,E,N,RF
U,U,4,G,E,N,RF
A,U,4,B,K,N,RF
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
U,U,4,B,K,N,RF
A,U,4,B,K,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
A,U,4,B,K,N,RF
U,U,4,B,E,N,RF
U,U,4,G,K,N,RF
A,U,4,B,K,N,RF
A,R,4,B,K,N,RF
G,R,4,B,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,U,N,RF
A,R,4,G,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,E,N,RF
G,R,4,B,K,N,RF
U,R,4,G,K,N,RF
A,U,4,G,U,N,RF
U,U,4,G,K,N,RF
G,R,4,B,K,N,RF
U,R,4,B,K,N,RF
A,U,4,G,U,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
G,U,4,G,K,N,RF
U,U,4,B,E,N,RF
A,U,4,G,E,N,RF
A,U,4,B,H,N,RF
A,U,4,B,K,N,RF
G,U,4,G,U,N,RF
G,R,4,B,E,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
G,U,4,G,K,N,RF
U,U,4,G,E,N,RF
G,U,4,G,K,N,RF
A,U,4,G,E,N,RF
G,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,G,K,N,RF
A,U,4,G,K,N,RF
U,R,4,B,K,N,RF
A,U,4,B,K,N,RF
A,U,4,G,U,N,RF
G,R,4,G,K,N,RF
G,U,4,G,U,N,RF
A,R,4,G,K,N,RF
U,R,4,B,K,N,RF
A,U,4,G,U,N,RF
G,R,4,B,K,N,RF
G,R,4,G,K,N,NSR
G,R,4,B,K,N,RF
A,U,4,G,K,N,RF
A,R,4,B,K,N,RF
A,R,4,B,K,N,RF
A,U,4,G,E,N,RF
G,R,4,G,K,N,RF
A,R,4,G,E,N,RF
G,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,R,4,G,K,N,RF
G,R,4,G,K,N,RF
U,R,4,B,K,N,RF
U,U,4,G,E,N,RF
A,U,4,G,U,N,RF
U,U,4,B,E,N,RF
A,U,4,G,U,N,RF
U,U,4,B,E,N,RF
U,U,4,B,E,N,RF
A,U,4,B,K,N,RF
U,R,4,B,E,N,RF
U,R,4,G,K,N,RF
U,U,4,G,E,N,RF
A,R,4,B,K,N,RF
U,R,4,G,K,N,RF
A,U,4,B,U,N,RF
A,R,4,B,K,N,RF
G,R,4,G,K,N,RF
U,R,4,B,E,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
G,R,4,B,K,N,RF
U,U,4,G,E,N,RF
A,U,4,B,U,N,RF
A,U,4,G,K,N,RF
A,R,4,G,K,N,RF
U,R,4,G,K,N,RF
U,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,B,K,N,RF
A,R,4,G,U,N,RF
G,R,4,G,K,N,RF
U,U,4,G,K,N,RF
G,U,4,B,K,N,RF
G,R,4,G,K,N,RF
G,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,G,K,N,RF
U,R,4,G,K,N,NSPR
A,U,4,G,E,N,RF
U,R,4,G,K,N,RF
A,R,4,B,K,N,RF
U,U,4,B,E,N,RF
G,R,4,G,K,N,RF
U,U,4,B,K,N,RF
U,U,4,B,E,N,RF
A,R,4,G,K,N,RF
G,R,4,B,K,N,RF
U,U,4,B,K,N,NSR
G,R,4,B,K,N,RF
G,R,4,B,K,N,RF
A,R,4,G,K,N,RF
A,R,4,G,K,N,RF
A,U,4,G,K,N,RF
